office,id,ad,ed,candidate,party,votes
Surrogate Queens,26824,28,48,Stephen H. Weiner,Conservative/Common Sense,43
Surrogate Queens,26824,28,48,WRITE-IN,,2
Surrogate Queens,26824,28,49,Cassandra A. Johnson,Democratic,264
Surrogate Queens,26824,28,49,Stephen H. Weiner,Republican,198
Surrogate Queens,26824,28,49,Stephen H. Weiner,Conservative/Common Sense,19
Surrogate Queens,26824,28,49,WRITE-IN,,1
Surrogate Queens,26824,28,50,Cassandra A. Johnson,Democratic,521
Surrogate Queens,26824,28,50,Stephen H. Weiner,Republican,247
Surrogate Queens,26824,28,50,Stephen H. Weiner,Conservative/Common Sense,22
Surrogate Queens,26824,28,50,WRITE-IN,,4
Surrogate Queens,26824,28,51,Cassandra A. Johnson,Democratic,523
Surrogate Queens,26824,28,51,Stephen H. Weiner,Republican,233
Surrogate Queens,26824,28,51,Stephen H. Weiner,Conservative/Common Sense,19
Surrogate Queens,26824,28,51,WRITE-IN,,10
Surrogate Queens,26824,28,52,Cassandra A. Johnson,Democratic,414
Surrogate Queens,26824,28,52,Stephen H. Weiner,Republican,186
Surrogate Queens,26824,28,52,Stephen H. Weiner,Conservative/Common Sense,14
Surrogate Queens,26824,28,52,WRITE-IN,,0
Surrogate Queens,26824,28,53,Cassandra A. Johnson,Democratic,638
Surrogate Queens,26824,28,53,Stephen H. Weiner,Republican,303
Surrogate Queens,26824,28,53,Stephen H. Weiner,Conservative/Common Sense,24
Surrogate Queens,26824,28,53,WRITE-IN,,1
Surrogate Queens,26824,28,54,Cassandra A. Johnson,Democratic,518
Surrogate Queens,26824,28,54,Stephen H. Weiner,Republican,368
Surrogate Queens,26824,28,54,Stephen H. Weiner,Conservative/Common Sense,43
Surrogate Queens,26824,28,54,WRITE-IN,,0
Surrogate Queens,26824,28,55,Cassandra A. Johnson,Democratic,485
Surrogate Queens,26824,28,55,Stephen H. Weiner,Republican,305
Surrogate Queens,26824,28,55,Stephen H. Weiner,Conservative/Common Sense,24
Surrogate Queens,26824,28,55,WRITE-IN,,2
Surrogate Queens,26824,28,56,Cassandra A. Johnson,Democratic,423
Surrogate Queens,26824,28,56,Stephen H. Weiner,Republican,211
Surrogate Queens,26824,28,56,Stephen H. Weiner,Conservative/Common Sense,20
Surrogate Queens,26824,28,56,WRITE-IN,,1
Surrogate Queens,26824,28,57,Cassandra A. Johnson,Democratic,386
Surrogate Queens,26824,28,57,Stephen H. Weiner,Republican,227
Surrogate Queens,26824,28,57,Stephen H. Weiner,Conservative/Common Sense,26
Surrogate Queens,26824,28,57,WRITE-IN,,0
Surrogate Queens,26824,28,58,Cassandra A. Johnson,Democratic,481
Surrogate Queens,26824,28,58,Stephen H. Weiner,Republican,401
Surrogate Queens,26824,28,58,Stephen H. Weiner,Conservative/Common Sense,32
Surrogate Queens,26824,28,58,WRITE-IN,,5
Surrogate Queens,26824,28,59,Cassandra A. Johnson,Democratic,311
Surrogate Queens,26824,28,59,Stephen H. Weiner,Republican,304
Surrogate Queens,26824,28,59,Stephen H. Weiner,Conservative/Common Sense,33
Surrogate Queens,26824,28,59,WRITE-IN,,1
Surrogate Queens,26824,28,60,Cassandra A. Johnson,Democratic,250
Surrogate Queens,26824,28,60,Stephen H. Weiner,Republican,367
Surrogate Queens,26824,28,60,Stephen H. Weiner,Conservative/Common Sense,32
Surrogate Queens,26824,28,60,WRITE-IN,,0
Surrogate Queens,26824,28,61,Cassandra A. Johnson,Democratic,212
Surrogate Queens,26824,28,61,Stephen H. Weiner,Republican,462
Surrogate Queens,26824,28,61,Stephen H. Weiner,Conservative/Common Sense,35
Surrogate Queens,26824,28,61,WRITE-IN,,1
Surrogate Queens,26824,28,62,Cassandra A. Johnson,Democratic,593
Surrogate Queens,26824,28,62,Stephen H. Weiner,Republican,366
Surrogate Queens,26824,28,62,Stephen H. Weiner,Conservative/Common Sense,18
Surrogate Queens,26824,28,62,WRITE-IN,,2
Surrogate Queens,26824,28,63,Cassandra A. Johnson,Democratic,5
Surrogate Queens,26824,28,63,Stephen H. Weiner,Republican,0
Surrogate Queens,26824,28,63,Stephen H. Weiner,Conservative/Common Sense,0
Surrogate Queens,26824,28,63,WRITE-IN,,0
Surrogate Queens,26824,28,64,Cassandra A. Johnson,Democratic,39
Surrogate Queens,26824,28,64,Stephen H. Weiner,Republican,54
Surrogate Queens,26824,28,64,Stephen H. Weiner,Conservative/Common Sense,3
Surrogate Queens,26824,28,64,WRITE-IN,,0
Surrogate Queens,26824,28,65,Cassandra A. Johnson,Democratic,150
Surrogate Queens,26824,28,65,Stephen H. Weiner,Republican,150
Surrogate Queens,26824,28,65,Stephen H. Weiner,Conservative/Common Sense,14
Surrogate Queens,26824,28,65,WRITE-IN,,1
Surrogate Queens,26824,28,66,Cassandra A. Johnson,Democratic,253
Surrogate Queens,26824,28,66,Stephen H. Weiner,Republican,351
Surrogate Queens,26824,28,66,Stephen H. Weiner,Conservative/Common Sense,42
Surrogate Queens,26824,28,66,WRITE-IN,,1
Surrogate Queens,26824,28,67,Cassandra A. Johnson,Democratic,69
Surrogate Queens,26824,28,67,Stephen H. Weiner,Republican,82
Surrogate Queens,26824,28,67,Stephen H. Weiner,Conservative/Common Sense,10
Surrogate Queens,26824,28,67,WRITE-IN,,0
Surrogate Queens,26824,28,68,Cassandra A. Johnson,Democratic,81
Surrogate Queens,26824,28,68,Stephen H. Weiner,Republican,106
Surrogate Queens,26824,28,68,Stephen H. Weiner,Conservative/Common Sense,4
Surrogate Queens,26824,28,68,WRITE-IN,,0
Surrogate Queens,26824,28,69,Cassandra A. Johnson,Democratic,112
Surrogate Queens,26824,28,69,Stephen H. Weiner,Republican,58
Surrogate Queens,26824,28,69,Stephen H. Weiner,Conservative/Common Sense,7
Surrogate Queens,26824,28,69,WRITE-IN,,2
Surrogate Queens,26824,28,70,Cassandra A. Johnson,Democratic,12
Surrogate Queens,26824,28,70,Stephen H. Weiner,Republican,4
Surrogate Queens,26824,28,70,Stephen H. Weiner,Conservative/Common Sense,0
Surrogate Queens,26824,28,70,WRITE-IN,,0
Surrogate Queens,26824,28,71,Cassandra A. Johnson,Democratic,81
Surrogate Queens,26824,28,71,Stephen H. Weiner,Republican,46
Surrogate Queens,26824,28,71,Stephen H. Weiner,Conservative/Common Sense,3
Surrogate Queens,26824,28,71,WRITE-IN,,0
Surrogate Queens,26824,28,72,Cassandra A. Johnson,Democratic,0
Surrogate Queens,26824,28,72,Stephen H. Weiner,Republican,0
Surrogate Queens,26824,28,72,Stephen H. Weiner,Conservative/Common Sense,0
Surrogate Queens,26824,28,72,WRITE-IN,,0
Surrogate Queens,26824,28,73,Cassandra A. Johnson,Democratic,0
Surrogate Queens,26824,28,73,Stephen H. Weiner,Republican,0
Surrogate Queens,26824,28,73,Stephen H. Weiner,Conservative/Common Sense,0
Surrogate Queens,26824,28,73,WRITE-IN,,0
Surrogate Queens,26824,29,1,Cassandra A. Johnson,Democratic,837
Surrogate Queens,26824,29,1,Stephen H. Weiner,Republican,62
Surrogate Queens,26824,29,1,Stephen H. Weiner,Conservative/Common Sense,13
Surrogate Queens,26824,29,1,WRITE-IN,,0
Surrogate Queens,26824,29,2,Cassandra A. Johnson,Democratic,797
Surrogate Queens,26824,29,2,Stephen H. Weiner,Republican,65
Surrogate Queens,26824,29,2,Stephen H. Weiner,Conservative/Common Sense,7
Surrogate Queens,26824,29,2,WRITE-IN,,0
Surrogate Queens,26824,29,3,Cassandra A. Johnson,Democratic,767
Surrogate Queens,26824,29,3,Stephen H. Weiner,Republican,62
Surrogate Queens,26824,29,3,Stephen H. Weiner,Conservative/Common Sense,11
Surrogate Queens,26824,29,3,WRITE-IN,,0
Surrogate Queens,26824,29,4,Cassandra A. Johnson,Democratic,778
Surrogate Queens,26824,29,4,Stephen H. Weiner,Republican,68
Surrogate Queens,26824,29,4,Stephen H. Weiner,Conservative/Common Sense,13
Surrogate Queens,26824,29,4,WRITE-IN,,0
Surrogate Queens,26824,29,5,Cassandra A. Johnson,Democratic,753
Surrogate Queens,26824,29,5,Stephen H. Weiner,Republican,76
Surrogate Queens,26824,29,5,Stephen H. Weiner,Conservative/Common Sense,13
Surrogate Queens,26824,29,5,WRITE-IN,,0
Surrogate Queens,26824,29,6,Cassandra A. Johnson,Democratic,738
Surrogate Queens,26824,29,6,Stephen H. Weiner,Republican,96
Surrogate Queens,26824,29,6,Stephen H. Weiner,Conservative/Common Sense,8
Surrogate Queens,26824,29,6,WRITE-IN,,2
Surrogate Queens,26824,29,7,Cassandra A. Johnson,Democratic,575
Surrogate Queens,26824,29,7,Stephen H. Weiner,Republican,69
Surrogate Queens,26824,29,7,Stephen H. Weiner,Conservative/Common Sense,11
Surrogate Queens,26824,29,7,WRITE-IN,,1
Surrogate Queens,26824,29,8,Cassandra A. Johnson,Democratic,546
Surrogate Queens,26824,29,8,Stephen H. Weiner,Republican,40
Surrogate Queens,26824,29,8,Stephen H. Weiner,Conservative/Common Sense,8
Surrogate Queens,26824,29,8,WRITE-IN,,1
Surrogate Queens,26824,29,9,Cassandra A. Johnson,Democratic,463
Surrogate Queens,26824,29,9,Stephen H. Weiner,Republican,34
Surrogate Queens,26824,29,9,Stephen H. Weiner,Conservative/Common Sense,3
Surrogate Queens,26824,29,9,WRITE-IN,,1
Surrogate Queens,26824,29,10,Cassandra A. Johnson,Democratic,962
Surrogate Queens,26824,29,10,Stephen H. Weiner,Republican,48
Surrogate Queens,26824,29,10,Stephen H. Weiner,Conservative/Common Sense,7
Surrogate Queens,26824,29,10,WRITE-IN,,1
Surrogate Queens,26824,29,11,Cassandra A. Johnson,Democratic,848
Surrogate Queens,26824,29,11,Stephen H. Weiner,Republican,40
Surrogate Queens,26824,29,11,Stephen H. Weiner,Conservative/Common Sense,11
Surrogate Queens,26824,29,11,WRITE-IN,,2
Surrogate Queens,26824,29,12,Cassandra A. Johnson,Democratic,832
Surrogate Queens,26824,29,12,Stephen H. Weiner,Republican,47
Surrogate Queens,26824,29,12,Stephen H. Weiner,Conservative/Common Sense,13
Surrogate Queens,26824,29,12,WRITE-IN,,1
Surrogate Queens,26824,29,13,Cassandra A. Johnson,Democratic,862
Surrogate Queens,26824,29,13,Stephen H. Weiner,Republican,47
Surrogate Queens,26824,29,13,Stephen H. Weiner,Conservative/Common Sense,10
Surrogate Queens,26824,29,13,WRITE-IN,,0
Surrogate Queens,26824,29,14,Cassandra A. Johnson,Democratic,790
Surrogate Queens,26824,29,14,Stephen H. Weiner,Republican,66
Surrogate Queens,26824,29,14,Stephen H. Weiner,Conservative/Common Sense,8
Surrogate Queens,26824,29,14,WRITE-IN,,0
Surrogate Queens,26824,29,15,Cassandra A. Johnson,Democratic,116
Surrogate Queens,26824,29,15,Stephen H. Weiner,Republican,10
Surrogate Queens,26824,29,15,Stephen H. Weiner,Conservative/Common Sense,0
Surrogate Queens,26824,29,15,WRITE-IN,,0
Surrogate Queens,26824,29,16,Cassandra A. Johnson,Democratic,169
Surrogate Queens,26824,29,16,Stephen H. Weiner,Republican,11
Surrogate Queens,26824,29,16,Stephen H. Weiner,Conservative/Common Sense,2
Surrogate Queens,26824,29,16,WRITE-IN,,1
Surrogate Queens,26824,29,17,Cassandra A. Johnson,Democratic,497
Surrogate Queens,26824,29,17,Stephen H. Weiner,Republican,52
Surrogate Queens,26824,29,17,Stephen H. Weiner,Conservative/Common Sense,4
Surrogate Queens,26824,29,17,WRITE-IN,,3
Surrogate Queens,26824,29,18,Cassandra A. Johnson,Democratic,842
Surrogate Queens,26824,29,18,Stephen H. Weiner,Republican,46
Surrogate Queens,26824,29,18,Stephen H. Weiner,Conservative/Common Sense,16
Surrogate Queens,26824,29,18,WRITE-IN,,0
Surrogate Queens,26824,29,19,Cassandra A. Johnson,Democratic,838
Surrogate Queens,26824,29,19,Stephen H. Weiner,Republican,42
Surrogate Queens,26824,29,19,Stephen H. Weiner,Conservative/Common Sense,9
Surrogate Queens,26824,29,19,WRITE-IN,,3
Surrogate Queens,26824,29,20,Cassandra A. Johnson,Democratic,652
Surrogate Queens,26824,29,20,Stephen H. Weiner,Republican,36
Surrogate Queens,26824,29,20,Stephen H. Weiner,Conservative/Common Sense,4
Surrogate Queens,26824,29,20,WRITE-IN,,1
Surrogate Queens,26824,29,21,Cassandra A. Johnson,Democratic,835
Surrogate Queens,26824,29,21,Stephen H. Weiner,Republican,45
Surrogate Queens,26824,29,21,Stephen H. Weiner,Conservative/Common Sense,9
Surrogate Queens,26824,29,21,WRITE-IN,,1
Surrogate Queens,26824,29,22,Cassandra A. Johnson,Democratic,723
Surrogate Queens,26824,29,22,Stephen H. Weiner,Republican,29
Surrogate Queens,26824,29,22,Stephen H. Weiner,Conservative/Common Sense,5
Surrogate Queens,26824,29,22,WRITE-IN,,0
Surrogate Queens,26824,29,23,Cassandra A. Johnson,Democratic,889
Surrogate Queens,26824,29,23,Stephen H. Weiner,Republican,47
Surrogate Queens,26824,29,23,Stephen H. Weiner,Conservative/Common Sense,6
Surrogate Queens,26824,29,23,WRITE-IN,,2
Surrogate Queens,26824,29,24,Cassandra A. Johnson,Democratic,76
Surrogate Queens,26824,29,24,Stephen H. Weiner,Republican,4
Surrogate Queens,26824,29,24,Stephen H. Weiner,Conservative/Common Sense,0
Surrogate Queens,26824,29,24,WRITE-IN,,0
Surrogate Queens,26824,29,25,Cassandra A. Johnson,Democratic,739
Surrogate Queens,26824,29,25,Stephen H. Weiner,Republican,50
Surrogate Queens,26824,29,25,Stephen H. Weiner,Conservative/Common Sense,8
Surrogate Queens,26824,29,25,WRITE-IN,,0
Surrogate Queens,26824,29,26,Cassandra A. Johnson,Democratic,147
Surrogate Queens,26824,29,26,Stephen H. Weiner,Republican,13
Surrogate Queens,26824,29,26,Stephen H. Weiner,Conservative/Common Sense,1
Surrogate Queens,26824,29,26,WRITE-IN,,0
Surrogate Queens,26824,29,27,Cassandra A. Johnson,Democratic,809
Surrogate Queens,26824,29,27,Stephen H. Weiner,Republican,44
Surrogate Queens,26824,29,27,Stephen H. Weiner,Conservative/Common Sense,8
Surrogate Queens,26824,29,27,WRITE-IN,,0
Surrogate Queens,26824,29,28,Cassandra A. Johnson,Democratic,796
Surrogate Queens,26824,29,28,Stephen H. Weiner,Republican,40
Surrogate Queens,26824,29,28,Stephen H. Weiner,Conservative/Common Sense,11
Surrogate Queens,26824,29,28,WRITE-IN,,2
Surrogate Queens,26824,29,29,Cassandra A. Johnson,Democratic,877
Surrogate Queens,26824,29,29,Stephen H. Weiner,Republican,77
Surrogate Queens,26824,29,29,Stephen H. Weiner,Conservative/Common Sense,19
Surrogate Queens,26824,29,29,WRITE-IN,,1
Surrogate Queens,26824,29,30,Cassandra A. Johnson,Democratic,799
Surrogate Queens,26824,29,30,Stephen H. Weiner,Republican,75
Surrogate Queens,26824,29,30,Stephen H. Weiner,Conservative/Common Sense,7
Surrogate Queens,26824,29,30,WRITE-IN,,2
Surrogate Queens,26824,29,31,Cassandra A. Johnson,Democratic,506
Surrogate Queens,26824,29,31,Stephen H. Weiner,Republican,36
Surrogate Queens,26824,29,31,Stephen H. Weiner,Conservative/Common Sense,4
Surrogate Queens,26824,29,31,WRITE-IN,,2
Surrogate Queens,26824,29,32,Cassandra A. Johnson,Democratic,392
Surrogate Queens,26824,29,32,Stephen H. Weiner,Republican,33
Surrogate Queens,26824,29,32,Stephen H. Weiner,Conservative/Common Sense,5
Surrogate Queens,26824,29,32,WRITE-IN,,0
Surrogate Queens,26824,29,33,Cassandra A. Johnson,Democratic,425
Surrogate Queens,26824,29,33,Stephen H. Weiner,Republican,26
Surrogate Queens,26824,29,33,Stephen H. Weiner,Conservative/Common Sense,7
Surrogate Queens,26824,29,33,WRITE-IN,,1
Surrogate Queens,26824,29,34,Cassandra A. Johnson,Democratic,707
Surrogate Queens,26824,29,34,Stephen H. Weiner,Republican,58
Surrogate Queens,26824,29,34,Stephen H. Weiner,Conservative/Common Sense,10
Surrogate Queens,26824,29,34,WRITE-IN,,1
Surrogate Queens,26824,29,35,Cassandra A. Johnson,Democratic,521
Surrogate Queens,26824,29,35,Stephen H. Weiner,Republican,59
Surrogate Queens,26824,29,35,Stephen H. Weiner,Conservative/Common Sense,9
Surrogate Queens,26824,29,35,WRITE-IN,,0
Surrogate Queens,26824,29,36,Cassandra A. Johnson,Democratic,643
Surrogate Queens,26824,29,36,Stephen H. Weiner,Republican,52
Surrogate Queens,26824,29,36,Stephen H. Weiner,Conservative/Common Sense,6
Surrogate Queens,26824,29,36,WRITE-IN,,0
Surrogate Queens,26824,29,37,Cassandra A. Johnson,Democratic,667
Surrogate Queens,26824,29,37,Stephen H. Weiner,Republican,39
Surrogate Queens,26824,29,37,Stephen H. Weiner,Conservative/Common Sense,6
Surrogate Queens,26824,29,37,WRITE-IN,,2
Surrogate Queens,26824,29,38,Cassandra A. Johnson,Democratic,580
Surrogate Queens,26824,29,38,Stephen H. Weiner,Republican,41
Surrogate Queens,26824,29,38,Stephen H. Weiner,Conservative/Common Sense,5
Surrogate Queens,26824,29,38,WRITE-IN,,0
Surrogate Queens,26824,29,39,Cassandra A. Johnson,Democratic,657
Surrogate Queens,26824,29,39,Stephen H. Weiner,Republican,108
Surrogate Queens,26824,29,39,Stephen H. Weiner,Conservative/Common Sense,6
Surrogate Queens,26824,29,39,WRITE-IN,,2
Surrogate Queens,26824,29,40,Cassandra A. Johnson,Democratic,654
Surrogate Queens,26824,29,40,Stephen H. Weiner,Republican,75
Surrogate Queens,26824,29,40,Stephen H. Weiner,Conservative/Common Sense,9
Surrogate Queens,26824,29,40,WRITE-IN,,3
Surrogate Queens,26824,29,41,Cassandra A. Johnson,Democratic,574
Surrogate Queens,26824,29,41,Stephen H. Weiner,Republican,107
Surrogate Queens,26824,29,41,Stephen H. Weiner,Conservative/Common Sense,9
Surrogate Queens,26824,29,41,WRITE-IN,,7
Surrogate Queens,26824,29,42,Cassandra A. Johnson,Democratic,48
Surrogate Queens,26824,29,42,Stephen H. Weiner,Republican,26
Surrogate Queens,26824,29,42,Stephen H. Weiner,Conservative/Common Sense,3
Surrogate Queens,26824,29,42,WRITE-IN,,0
Surrogate Queens,26824,29,43,Cassandra A. Johnson,Democratic,337
Surrogate Queens,26824,29,43,Stephen H. Weiner,Republican,152
Surrogate Queens,26824,29,43,Stephen H. Weiner,Conservative/Common Sense,7
Surrogate Queens,26824,29,43,WRITE-IN,,0
Surrogate Queens,26824,29,44,Cassandra A. Johnson,Democratic,305
Surrogate Queens,26824,29,44,Stephen H. Weiner,Republican,152
Surrogate Queens,26824,29,44,Stephen H. Weiner,Conservative/Common Sense,16
Surrogate Queens,26824,29,44,WRITE-IN,,8
Surrogate Queens,26824,29,45,Cassandra A. Johnson,Democratic,540
Surrogate Queens,26824,29,45,Stephen H. Weiner,Republican,191
Surrogate Queens,26824,29,45,Stephen H. Weiner,Conservative/Common Sense,12
Surrogate Queens,26824,29,45,WRITE-IN,,13
Surrogate Queens,26824,29,46,Cassandra A. Johnson,Democratic,252
Surrogate Queens,26824,29,46,Stephen H. Weiner,Republican,79
Surrogate Queens,26824,29,46,Stephen H. Weiner,Conservative/Common Sense,10
Surrogate Queens,26824,29,46,WRITE-IN,,0
Surrogate Queens,26824,29,47,Cassandra A. Johnson,Democratic,189
Surrogate Queens,26824,29,47,Stephen H. Weiner,Republican,91
Surrogate Queens,26824,29,47,Stephen H. Weiner,Conservative/Common Sense,7
Surrogate Queens,26824,29,47,WRITE-IN,,1
Surrogate Queens,26824,29,48,Cassandra A. Johnson,Democratic,466
Surrogate Queens,26824,29,48,Stephen H. Weiner,Republican,208
Surrogate Queens,26824,29,48,Stephen H. Weiner,Conservative/Common Sense,19
Surrogate Queens,26824,29,48,WRITE-IN,,5
Surrogate Queens,26824,29,49,Cassandra A. Johnson,Democratic,162
Surrogate Queens,26824,29,49,Stephen H. Weiner,Republican,49
Surrogate Queens,26824,29,49,Stephen H. Weiner,Conservative/Common Sense,2
Surrogate Queens,26824,29,49,WRITE-IN,,1
Surrogate Queens,26824,29,50,Cassandra A. Johnson,Democratic,660
Surrogate Queens,26824,29,50,Stephen H. Weiner,Republican,203
Surrogate Queens,26824,29,50,Stephen H. Weiner,Conservative/Common Sense,11
Surrogate Queens,26824,29,50,WRITE-IN,,0
Surrogate Queens,26824,29,51,Cassandra A. Johnson,Democratic,574
Surrogate Queens,26824,29,51,Stephen H. Weiner,Republican,221
Surrogate Queens,26824,29,51,Stephen H. Weiner,Conservative/Common Sense,12
Surrogate Queens,26824,29,51,WRITE-IN,,17
Surrogate Queens,26824,29,52,Cassandra A. Johnson,Democratic,233
Surrogate Queens,26824,29,52,Stephen H. Weiner,Republican,96
Surrogate Queens,26824,29,52,Stephen H. Weiner,Conservative/Common Sense,5
Surrogate Queens,26824,29,52,WRITE-IN,,1
Surrogate Queens,26824,29,53,Cassandra A. Johnson,Democratic,317
Surrogate Queens,26824,29,53,Stephen H. Weiner,Republican,153
Surrogate Queens,26824,29,53,Stephen H. Weiner,Conservative/Common Sense,13
Surrogate Queens,26824,29,53,WRITE-IN,,12
Surrogate Queens,26824,29,54,Cassandra A. Johnson,Democratic,348
Surrogate Queens,26824,29,54,Stephen H. Weiner,Republican,200
Surrogate Queens,26824,29,54,Stephen H. Weiner,Conservative/Common Sense,11
Surrogate Queens,26824,29,54,WRITE-IN,,4
Surrogate Queens,26824,29,55,Cassandra A. Johnson,Democratic,385
Surrogate Queens,26824,29,55,Stephen H. Weiner,Republican,184
Surrogate Queens,26824,29,55,Stephen H. Weiner,Conservative/Common Sense,15
Surrogate Queens,26824,29,55,WRITE-IN,,5
Surrogate Queens,26824,29,56,Cassandra A. Johnson,Democratic,564
Surrogate Queens,26824,29,56,Stephen H. Weiner,Republican,104
Surrogate Queens,26824,29,56,Stephen H. Weiner,Conservative/Common Sense,9
Surrogate Queens,26824,29,56,WRITE-IN,,1
Surrogate Queens,26824,29,57,Cassandra A. Johnson,Democratic,261
Surrogate Queens,26824,29,57,Stephen H. Weiner,Republican,50
Surrogate Queens,26824,29,57,Stephen H. Weiner,Conservative/Common Sense,11
